Year of Birth,Gender,Count
2014,FEMALE,20
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,78
2014,FEMALE,68
2014,FEMALE,67
2014,FEMALE,63
2014,FEMALE,61
2014,FEMALE,53
2014,FEMALE,47
2014,FEMALE,47
2014,FEMALE,45
2014,FEMALE,45
2014,FEMALE,41
2014,FEMALE,41
2014,FEMALE,37
2014,FEMALE,37
2014,FEMALE,37
2014,FEMALE,37
2014,FEMALE,36
2014,FEMALE,36
2014,FEMALE,36
2014,FEMALE,36
2014,FEMALE,34
2014,FEMALE,34
2014,FEMALE,33
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,29
2014,FEMALE,29
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,22
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,170
2014,FEMALE,167
2014,FEMALE,148
2014,FEMALE,139
2014,FEMALE,135
2014,FEMALE,106
2014,FEMALE,103
2014,FEMALE,102
2014,FEMALE,96
2014,FEMALE,94
2014,FEMALE,91
2014,FEMALE,90
2014,FEMALE,86
2014,FEMALE,80
2014,FEMALE,73
2014,FEMALE,72
2014,FEMALE,71
2014,FEMALE,68
2014,FEMALE,68
2014,FEMALE,60
2014,FEMALE,60
2014,FEMALE,58
2014,FEMALE,57
2014,FEMALE,55
2014,FEMALE,50
2014,FEMALE,50
2014,FEMALE,48
2014,FEMALE,45
2014,FEMALE,45
2014,FEMALE,45
2014,FEMALE,45
2014,FEMALE,44
2014,FEMALE,43
2014,FEMALE,43
2014,FEMALE,42
2014,FEMALE,42
2014,FEMALE,42
2014,FEMALE,41
2014,FEMALE,41
2014,FEMALE,41
2014,FEMALE,40
2014,FEMALE,39
2014,FEMALE,39
2014,FEMALE,35
2014,FEMALE,34
2014,FEMALE,34
2014,FEMALE,34
2014,FEMALE,34
2014,FEMALE,34
2014,FEMALE,34
2014,FEMALE,34
2014,FEMALE,34
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,29
2014,FEMALE,29
2014,FEMALE,29
2014,FEMALE,29
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,21
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,233
2014,FEMALE,228
2014,FEMALE,206
2014,FEMALE,194
2014,FEMALE,185
2014,FEMALE,172
2014,FEMALE,146
2014,FEMALE,143
2014,FEMALE,139
2014,FEMALE,124
2014,FEMALE,117
2014,FEMALE,112
2014,FEMALE,110
2014,FEMALE,106
2014,FEMALE,101
2014,FEMALE,100
2014,FEMALE,95
2014,FEMALE,88
2014,FEMALE,84
2014,FEMALE,84
2014,FEMALE,84
2014,FEMALE,83
2014,FEMALE,81
2014,FEMALE,78
2014,FEMALE,74
2014,FEMALE,73
2014,FEMALE,70
2014,FEMALE,70
2014,FEMALE,68
2014,FEMALE,68
2014,FEMALE,65
2014,FEMALE,64
2014,FEMALE,63
2014,FEMALE,61
2014,FEMALE,59
2014,FEMALE,58
2014,FEMALE,57
2014,FEMALE,56
2014,FEMALE,55
2014,FEMALE,55
2014,FEMALE,54
2014,FEMALE,52
2014,FEMALE,49
2014,FEMALE,49
2014,FEMALE,49
2014,FEMALE,49
2014,FEMALE,48
2014,FEMALE,47
2014,FEMALE,46
2014,FEMALE,45
2014,FEMALE,45
2014,FEMALE,45
2014,FEMALE,45
2014,FEMALE,44
2014,FEMALE,44
2014,FEMALE,43
2014,FEMALE,43
2014,FEMALE,43
2014,FEMALE,42
2014,FEMALE,42
2014,FEMALE,42
2014,FEMALE,41
2014,FEMALE,41
2014,FEMALE,41
2014,FEMALE,41
2014,FEMALE,40
2014,FEMALE,40
2014,FEMALE,39
2014,FEMALE,39
2014,FEMALE,39
2014,FEMALE,38
2014,FEMALE,37
2014,FEMALE,37
2014,FEMALE,36
2014,FEMALE,36
2014,FEMALE,36
2014,FEMALE,36
2014,FEMALE,35
2014,FEMALE,34
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,33
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,32
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,31
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,30
2014,FEMALE,29
2014,FEMALE,29
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,28
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,27
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,26
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,25
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,24
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,23
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,22
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,20
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,19
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,18
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,17
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,16
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,15
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,14
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,13
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,12
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,11
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,FEMALE,10
2014,MALE,85
2014,MALE,78
2014,MALE,76
2014,MALE,63
2014,MALE,63
2014,MALE,63
2014,MALE,62
2014,MALE,61
2014,MALE,56
2014,MALE,55
2014,MALE,55
2014,MALE,53
2014,MALE,52
2014,MALE,51
2014,MALE,49
2014,MALE,48
2014,MALE,48
2014,MALE,48
2014,MALE,46
2014,MALE,45
2014,MALE,45
2014,MALE,44
2014,MALE,43
2014,MALE,43
2014,MALE,42
2014,MALE,42
2014,MALE,42
2014,MALE,38
2014,MALE,38
2014,MALE,37
2014,MALE,36
2014,MALE,35
2014,MALE,35
2014,MALE,34
2014,MALE,33
2014,MALE,32
2014,MALE,32
2014,MALE,31
2014,MALE,30
2014,MALE,30
2014,MALE,30
2014,MALE,29
2014,MALE,29
2014,MALE,28
2014,MALE,28
2014,MALE,26
2014,MALE,26
2014,MALE,26
2014,MALE,26
2014,MALE,24
2014,MALE,24
2014,MALE,24
2014,MALE,24
2014,MALE,23
2014,MALE,23
2014,MALE,23
2014,MALE,23
2014,MALE,22
2014,MALE,22
2014,MALE,22
2014,MALE,22
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,19
2014,MALE,19
2014,MALE,19
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,128
2014,MALE,121
2014,MALE,114
2014,MALE,113
2014,MALE,108
2014,MALE,106
2014,MALE,105
2014,MALE,101
2014,MALE,89
2014,MALE,77
2014,MALE,76
2014,MALE,73
2014,MALE,70
2014,MALE,70
2014,MALE,67
2014,MALE,66
2014,MALE,64
2014,MALE,63
2014,MALE,59
2014,MALE,56
2014,MALE,55
2014,MALE,55
2014,MALE,55
2014,MALE,52
2014,MALE,49
2014,MALE,49
2014,MALE,48
2014,MALE,46
2014,MALE,46
2014,MALE,45
2014,MALE,44
2014,MALE,43
2014,MALE,43
2014,MALE,43
2014,MALE,41
2014,MALE,40
2014,MALE,40
2014,MALE,38
2014,MALE,37
2014,MALE,37
2014,MALE,36
2014,MALE,36
2014,MALE,35
2014,MALE,34
2014,MALE,33
2014,MALE,33
2014,MALE,33
2014,MALE,32
2014,MALE,31
2014,MALE,30
2014,MALE,30
2014,MALE,30
2014,MALE,29
2014,MALE,29
2014,MALE,28
2014,MALE,28
2014,MALE,28
2014,MALE,27
2014,MALE,27
2014,MALE,23
2014,MALE,23
2014,MALE,23
2014,MALE,22
2014,MALE,22
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,19
2014,MALE,19
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,312
2014,MALE,292
2014,MALE,266
2014,MALE,257
2014,MALE,241
2014,MALE,194
2014,MALE,187
2014,MALE,184
2014,MALE,174
2014,MALE,167
2014,MALE,165
2014,MALE,156
2014,MALE,152
2014,MALE,140
2014,MALE,138
2014,MALE,131
2014,MALE,129
2014,MALE,125
2014,MALE,119
2014,MALE,117
2014,MALE,114
2014,MALE,112
2014,MALE,107
2014,MALE,102
2014,MALE,100
2014,MALE,99
2014,MALE,98
2014,MALE,98
2014,MALE,91
2014,MALE,90
2014,MALE,89
2014,MALE,89
2014,MALE,88
2014,MALE,86
2014,MALE,83
2014,MALE,83
2014,MALE,78
2014,MALE,76
2014,MALE,74
2014,MALE,70
2014,MALE,67
2014,MALE,66
2014,MALE,66
2014,MALE,66
2014,MALE,66
2014,MALE,64
2014,MALE,64
2014,MALE,62
2014,MALE,62
2014,MALE,61
2014,MALE,59
2014,MALE,59
2014,MALE,59
2014,MALE,55
2014,MALE,55
2014,MALE,54
2014,MALE,53
2014,MALE,52
2014,MALE,52
2014,MALE,51
2014,MALE,49
2014,MALE,49
2014,MALE,49
2014,MALE,49
2014,MALE,47
2014,MALE,46
2014,MALE,45
2014,MALE,43
2014,MALE,42
2014,MALE,42
2014,MALE,41
2014,MALE,41
2014,MALE,40
2014,MALE,40
2014,MALE,39
2014,MALE,39
2014,MALE,38
2014,MALE,37
2014,MALE,35
2014,MALE,35
2014,MALE,35
2014,MALE,35
2014,MALE,34
2014,MALE,33
2014,MALE,33
2014,MALE,33
2014,MALE,33
2014,MALE,32
2014,MALE,32
2014,MALE,31
2014,MALE,30
2014,MALE,30
2014,MALE,29
2014,MALE,29
2014,MALE,28
2014,MALE,28
2014,MALE,27
2014,MALE,27
2014,MALE,26
2014,MALE,26
2014,MALE,26
2014,MALE,26
2014,MALE,26
2014,MALE,25
2014,MALE,25
2014,MALE,24
2014,MALE,24
2014,MALE,24
2014,MALE,23
2014,MALE,23
2014,MALE,23
2014,MALE,23
2014,MALE,22
2014,MALE,22
2014,MALE,22
2014,MALE,22
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,21
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,20
2014,MALE,19
2014,MALE,19
2014,MALE,19
2014,MALE,19
2014,MALE,19
2014,MALE,19
2014,MALE,19
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,18
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,17
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,16
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,15
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,14
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,13
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,12
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,11
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,10
2014,MALE,256
